Lat,Long_,Combined_Key,Population,Total Deaths
39.55010644,-76.30775940000002,"Harford, Maryland, US",255441,385873
39.25305293,-76.93126208,"Howard, Maryland, US",325690,288086
39.24976208,-76.04741541,"Kent, Maryland, US",19422,53535
39.13676329,-77.20358245,"Montgomery, Maryland, US",1050688,1689287
38.83070039,-76.8496441,"Prince George's, Maryland, US",909327,1702096
39.06198912,-76.03530977,"Queen Anne's, Maryland, US",50381,75533
38.1163542,-75.75118623,"Somerset, Maryland, US",25616,48497
38.30058422,-76.60629279999998,"St. Mary's, Maryland, US",113510,158532
38.76618159,-76.10882561,"Talbot, Maryland, US",37181,57163
0.0,0.0,"Unassigned, Maryland, US",0,51563
39.60835778,-77.82002295,"Washington, Maryland, US",151049,382813
38.37301947,-75.62705831,"Wicomico, Maryland, US",103609,219242
38.21274277,-75.33200012,"Worcester, Maryland, US",52276,115015
41.72980578,-70.28854339,"Barnstable, Massachusetts, US",212990,447242
42.37428441,-73.20524838,"Berkshire, Massachusetts, US",124944,276606
41.79228404,-71.10872211,"Bristol, Massachusetts, US",565217,1619263
41.40674725,-70.68763497,"Dukes and Nantucket,Massachusetts,US",0,10890
42.6687626,-70.94687179,"Essex, Massachusetts, US",789034,2235421
42.58119713,-72.58602547,"Franklin, Massachusetts, US",70180,108143
42.13440424,-72.63235561,"Hampden, Massachusetts, US",466372,1432930
42.33997957,-72.65898478,"Hampshire, Massachusetts, US",160830,275934
42.48607732,-71.39049229,"Middlesex, Massachusetts, US",1611699,3378924
42.16073095,-71.20530408,"Norfolk, Massachusetts, US",706775,1615964
41.94070556,-70.80802823,"Plymouth, Massachusetts, US",521202,1332991
42.3279514,-71.07850442,"Suffolk, Massachusetts, US",803907,1681402
0.0,0.0,"Unassigned, Massachusetts, US",0,7481
42.35026951,-71.90493363,"Worcester, Massachusetts, US",830622,2047911
44.6846864,-83.59507875,"Alcona, Michigan, US",10405,44135
46.41292944,-86.60260122,"Alger, Michigan, US",9108,8931
42.59147037,-85.89102866,"Allegan, Michigan, US",118081,217261
45.03477666,-83.62212411,"Alpena, Michigan, US",28405,88247
44.99690221,-85.15503082,"Antrim, Michigan, US",23324,40601
44.0636262,-83.89277559,"Arenac, Michigan, US",14883,44164
46.6720582,-88.36363591,"Baraga, Michigan, US",8209,39175
42.59513984,-85.30834519,"Barry, Michigan, US",61550,102086
43.70639106,-83.98731479,"Bay, Michigan, US",103126,403458
44.63899297,-86.01608482,"Benzie, Michigan, US",17766,44552
41.95447397,-86.41313079999998,"Berrien, Michigan, US",153401,380715
41.91600556,-85.05929476,"Branch, Michigan, US",43517,120910
42.24633834,-85.00493569,"Calhoun, Michigan, US",134159,387220
41.91522292,-85.99405727,"Cass, Michigan, US",51787,97191
45.37790017,-85.19614053,"Charlevoix, Michigan, US",26143,36464
45.44787015,-84.50122149,"Cheboygan, Michigan, US",25276,68427
46.29552653,-84.54353449,"Chippewa, Michigan, US",37349,59149
43.98794227,-84.84819859999998,"Clare, Michigan, US",30950,104097
42.94400871,-84.60145248,"Clinton, Michigan, US",79595,130202
44.68255561,-84.61006219,"Crawford, Michigan, US",14029,19851
45.90484910000001,-86.9080745,"Delta, Michigan, US",35784,111008
46.00999672,-87.86961634,"Dickinson, Michigan, US",25239,80637
42.59599185,-84.83740035,"Eaton, Michigan, US",110268,260057
45.52625509,-84.89083249,"Emmet, Michigan, US",33415,58142
0.0,0.0,"Federal Correctional Institution (FCI), Michigan, US",0,5160
43.02244215,-83.70589709,"Genesee, Michigan, US",405813,1206286
43.98901072,-84.38774817,"Gladwin, Michigan, US",25449,74545
46.40862701,-89.69377193,"Gogebic, Michigan, US",13975,51410
44.69565625,-85.55585247,"Grand Traverse, Michigan, US",93088,143996
43.29265605,-84.60505416,"Gratiot, Michigan, US",40711,130715
41.88753639,-84.59312019,"Hillsdale, Michigan, US",45605,133061
46.89988536,-88.68495385,"Houghton, Michigan, US",35684,60271
43.83353985,-83.04078453,"Huron, Michigan, US",30981,95685
42.59716886,-84.37472069,"Ingham, Michigan, US",292406,498703
42.94502238,-85.07413319,"Ionia, Michigan, US",64697,112323
44.35486835,-83.63484895,"Iosco, Michigan, US",25127,97909
46.20974132,-88.53136251,"Iron, Michigan, US",11066,61102
43.64060976,-84.84664923,"Isabella, Michigan, US",69872,132736
42.24807035,-84.42258681,"Jackson, Michigan, US",158510,367942
42.24542231,-85.53038622,"Kalamazoo, Michigan, US",265066,474122
44.68512729,-85.09085699,"Kalkaska, Michigan, US",18038,37581
43.03197711,-85.54934642,"Kent, Michigan, US",656955,1057953
47.63197653,-88.41434263,"Keweenaw, Michigan, US",2116,7268
43.99050893,-85.802173,"Lake, Michigan, US",11853,23051
43.09052506,-83.22153148,"Lapeer, Michigan, US",87607,267367
44.94430054,-85.80150326,"Leelanau, Michigan, US",21761,33060
41.89475156,-84.06603727,"Lenawee, Michigan, US",98451,206305
42.60302282,-83.91297209,"Livingston, Michigan, US",191995,284187
46.47227431,-85.54471223,"Luce, Michigan, US",6229,7750
46.07028979,-85.04980537,"Mackinac, Michigan, US",10799,16246
42.69158356,-82.92752801,"Macomb, Michigan, US",873972,2912603
44.33352407,-86.05626916,"Manistee, Michigan, US",24558,51196
46.4338914,-87.64043701,"Marquette, Michigan, US",66699,89407
43.99509218,-86.24988902,"Mason, Michigan, US",29144,56972
43.64064262,-85.32463223,"Mecosta, Michigan, US",43453,62935
45.58038692,-87.55370409,"Menominee, Michigan, US",22780,48970
0.0,0.0,"Michigan Department of Corrections (MDOC), Michigan, US",0,150657
43.64330771,-84.38804374,"Midland, Michigan, US",83156,140840
44.33772443,-85.09256478,"Missaukee, Michigan, US",15118,37891
41.92734151,-83.53749864,"Monroe, Michigan, US",150500,315114
43.31082541,-85.15252824,"Montcalm, Michigan, US",63888,137287
45.0275929,-84.12696227,"Montmorency, Michigan, US",9328,29304
43.29123859,-86.15176712,"Muskegon, Michigan, US",173566,437041
43.554374,-85.80070107,"Newaygo, Michigan, US",48980,96831
42.66090111,-83.38595416,"Oakland, Michigan, US",1257584,2905855
43.64124435,-86.26726673,"Oceana, Michigan, US",26467,65141
44.33481032,-84.12725175,"Ogemaw, Michigan, US",20997,64661
46.665226200000006,-89.31390481,"Ontonagon, Michigan, US",5720,25771
43.98992088,-85.32566756,"Osceola, Michigan, US",23460,49080
44.68192279,-84.12939244,"Oscoda, Michigan, US",8241,36103
45.02085831,-84.59898295,"Otsego, Michigan, US",24668,64107
42.95996803,-85.9969107,"Ottawa, Michigan, US",291830,534167
0.0,0.0,"Out of MI, Michigan, US",0,26416
45.34018577,-83.91498656,"Presque Isle, Michigan, US",12592,38784
44.33473082,-84.61067651,"Roscommon, Michigan, US",24019,72436
43.33433923,-84.05131209999998,"Saginaw, Michigan, US",190539,681173
43.42406072,-82.82055898,"Sanilac, Michigan, US",41170,131968
46.19235734,-86.19972234,"Schoolcraft, Michigan, US",8094,9107
42.95392800000001,-84.14585902,"Shiawassee, Michigan, US",68122,149499
42.92655373,-82.67937954,"St. Clair, Michigan, US",159128,535512
41.91441767,-85.52797979,"St. Joseph, Michigan, US",60964,133417
43.46606813,-83.41897025,"Tuscola, Michigan, US",52245,195358
0.0,0.0,"Unassigned, Michigan, US",0,164
42.25190229,-86.01939087,"Van Buren, Michigan, US",75677,177358
42.253105,-83.83853204,"Washtenaw, Michigan, US",367601,374844
42.28098405,-83.281255,"Wayne, Michigan, US",1749343,6108702
44.33853602,-85.57712739,"Wexford, Michigan, US",33631,66313
46.60962049,-93.4116826,"Aitkin, Minnesota, US",15886,42651
45.27476015,-93.24604565,"Anoka, Minnesota, US",356921,555063
46.93479392,-95.67158144,"Becker, Minnesota, US",34423,62782
47.97373527,-94.93732139,"Beltrami, Minnesota, US",47188,81536
45.69804958,-93.99514135,"Benton, Minnesota, US",40889,118866
45.42712824,-96.41403739,"Big Stone, Minnesota, US",4991,5552
44.03554215,-94.06699781,"Blue Earth, Minnesota, US",67653,64181
44.24205652,-94.72562874,"Brown, Minnesota, US",25008,52627
46.59180601,-92.67601019,"Carlton, Minnesota, US",35871,66867
44.82017001,-93.8009918,"Carver, Minnesota, US",105089,72708
46.95043611,-94.32603968,"Cass, Minnesota, US",29779,50151
45.02343421,-95.56403693,"Chippewa, Minnesota, US",11800,36278
45.5021011,-92.90861945,"Chisago, Minnesota, US",56579,74290
46.89289518,-96.48761922,"Clay, Minnesota, US",64222,99677
47.57992111,-95.37790562,"Clearwater, Minnesota, US",8818,19880
47.90504893,-90.52629546,"Cook, Minnesota, US",5463,1821
44.00715262,-95.18138802,"Cottonwood, Minnesota, US",11196,26622
46.48096553,-94.06755609,"Crow Wing, Minnesota, US",65055,114572
44.67172617,-93.06299363,"Dakota, Minnesota, US",429021,549077
44.02238415,-92.86244324,"Dodge, Minnesota, US",20934,11301
45.93348491,-95.45335469,"Douglas, Minnesota, US",38141,84483
43.67381499,-93.94787458,"Faribault, Minnesota, US",13653,31735
43.67394126,-92.08980382,"Fillmore,Minnesota,US",21067,15363
43.67385583,-93.34884422,"Freeborn, Minnesota, US",30281,46975
44.40849741,-92.7234195,"Goodhue, Minnesota, US",46340,91652
45.93424769,-96.01139609,"Grant, Minnesota, US",5972,9359
45.00761521,-93.47694895,"Hennepin, Minnesota, US",1265843,2016194
43.67129565,-91.49143057,"Houston, Minnesota, US",18600,15034
47.10778564,-94.91693868,"Hubbard, Minnesota, US",21491,43503
45.56181234,-93.29487636,"Isanti, Minnesota, US",40596,76730
47.51009045,-93.63092229,"Itasca, Minnesota, US",45130,94067
43.67423373,-95.15398258,"Jackson, Minnesota, US",9846,12353
45.9459309,-93.29275192,"Kanabec, Minnesota, US",16337,36137
45.1526059,-95.00586446,"Kandiyohi, Minnesota, US",43199,95095
48.77754106,-96.78317184,"Kittson, Minnesota, US",4298,20823
48.24539665,-93.78352843,"Koochiching, Minnesota, US",12229,23673
44.9973857,-96.17488219,"Lac qui Parle,Minnesota,US",6623,20886
47.64270764,-91.44557998,"Lake, Minnesota, US",10641,20912
48.77217001,-94.90274472,"Lake of the Woods, Minnesota, US",3740,3844
44.37136597,-93.72844721,"Le Sueur, Minnesota, US",28887,32751
44.41311883,-96.26688165,"Lincoln, Minnesota, US",5639,3927
44.41327865,-95.83806103,"Lyon, Minnesota, US",25474,52854
47.32557075,-95.80921485,"Mahnomen, Minnesota, US",5527,11595
48.35825983,-96.37017407,"Marshall, Minnesota, US",9336,17343
43.67429718,-94.55099908,"Martin, Minnesota, US",19683,43577
44.82367677,-94.27287017,"McLeod, Minnesota, US",35893,72157
45.12328869,-94.52839455,"Meeker, Minnesota, US",23222,50812
45.93705297,-93.63236823,"Mille Lacs, Minnesota, US",26277,74618
46.01265363,-94.27341528,"Morrison, Minnesota, US",33386,71306
43.67142874,-92.75234549,"Mower, Minnesota, US",40062,47198
44.02216709,-95.76328482,"Murray, Minnesota, US",8194,11930
44.35291112,-94.24710352,"Nicollet, Minnesota, US",34274,50813
43.67434621,-95.75329576,"Nobles, Minnesota, US",21629,48220
47.32628443,-96.45620947,"Norman, Minnesota, US",6375,9805
44.00374114,-92.40209944,"Olmsted, Minnesota, US",158293,127566
46.40846929,-95.70835255,"Otter Tail, Minnesota, US",58746,108800
48.06642577,-96.0370814,"Pennington, Minnesota, US",14119,26086
46.12105238,-92.74070188,"Pine, Minnesota, US",29579,39237
44.02301619,-96.25841142,"Pipestone, Minnesota, US",9126,26502
47.77372465,-96.40134647,"Polk, Minnesota, US",31364,77419
45.58606667,-95.44451209,"Pope, Minnesota, US",11249,10954
45.01625271,-93.09872295,"Ramsey, Minnesota, US",550321,1005789
47.87197525,-96.09561104,"Red Lake, Minnesota, US",4055,8445
44.40555844,-95.25207021,"Redwood, Minnesota, US",15170,38711
44.72836381,-94.94553734,"Renville, Minnesota, US",14548,43619
44.3543376,-93.29658715,"Rice, Minnesota, US",66972,123731
43.67482683,-96.25296832,"Rock, Minnesota, US",9315,22491
48.77501878,-95.81079919,"Roseau, Minnesota, US",15165,27879
44.6490231,-93.53340251,"Scott, Minnesota, US",149013,172203
45.44447208,-93.77617511,"Sherburne, Minnesota, US",97238,118414
44.5796592,-94.23164924,"Sibley, Minnesota, US",14865,15873
47.6048407,-92.46879855,"St. Louis, Minnesota, US",199070,369801
45.55192576,-94.61078221,"Stearns, Minnesota, US",161075,259833
44.02240351,-93.22627088,"Steele, Minnesota, US",36649,35386
45.58613007,-96.00163705,"Stevens, Minnesota, US",9805,10154
45.2829032,-95.68264092,"Swift, Minnesota, US",9266,21894
46.06996226,-94.89785296,"Todd, Minnesota, US",24664,41209
45.77298854,-96.47062949,"Traverse, Minnesota, US",3259,6393
0.0,0.0,"Unassigned, Minnesota, US",0,179284
44.28424356,-92.23121312,"Wabasha, Minnesota, US",21627,9446
46.58589171,-94.96968506,"Wadena, Minnesota, US",13682,34638
44.02211116,-93.58720034,"Waseca, Minnesota, US",18612,27235
45.03864533,-92.88429635,"Washington, Minnesota, US",262440,342361
43.97823903,-94.61413846,"Watonwan, Minnesota, US",10897,14908
46.35721532,-96.4684375,"Wilkin, Minnesota, US",6207,15379
43.98772283,-91.78081305,"Winona, Minnesota, US",50484,56702
45.17297924,-93.96234781,"Wright, Minnesota, US",138377,194840
44.71710183,-95.86842453,"Yellow Medicine, Minnesota, US",9709,20903
31.47669768,-91.35326037,"Adams, Mississippi, US",30693,105285
34.88084463,-88.57996173,"Alcorn, Mississippi, US",36953,99521
31.17467303,-90.80501621,"Amite, Mississippi, US",12297,47573
33.08658803,-89.57838564,"Attala, Mississippi, US",18174,83729
34.81681228,-89.18945516,"Benton, Mississippi, US",8259,32971
33.79696941,-90.87372121,"Bolivar, Mississippi, US",30628,139402
33.93683395,-89.33686647,"Calhoun, Mississippi, US",14361,46158
33.44834567,-89.91994479,"Carroll, Mississippi, US",9947,37797
33.91983202,-88.9481545,"Chickasaw, Mississippi, US",17103,68897
33.34598242,-89.24809382,"Choctaw, Mississippi, US",8210,23045
31.97061673,-90.90702196,"Claiborne, Mississippi, US",8988,34974
32.04158545,-88.68896219999998,"Clarke, Mississippi, US",15541,85006
33.65358105,-88.77784255,"Clay, Mississippi, US",19316,67772
34.22772299,-90.60415045,"Coahoma, Mississippi, US",22124,92203
31.86977774,-90.44565118,"Copiah, Mississippi, US",28065,84307
31.63225413,-89.55389939,"Covington, Mississippi, US",18636,85118
34.87625235,-89.99091418,"DeSoto, Mississippi, US",184945,361276
31.18961454,-89.25832496,"Forrest, Mississippi, US",74897,216612
31.47786634,-90.89672989,"Franklin, Mississippi, US",7713,25903
30.86259065,-88.64436789,"George, Mississippi, US",24500,61887
31.21444233,-88.63922281,"Greene, Mississippi, US",13586,42329
33.77036166,-89.80245083,"Grenada, Mississippi, US",20758,96679
30.41830223,-89.48851033,"Hancock, Mississippi, US",47632,107470
30.51359752,-89.12467576,"Harrison, Mississippi, US",208080,440718
32.2656285,-90.44435448,"Hinds, Mississippi, US",231840,550418
33.12345854,-90.08923538,"Holmes, Mississippi, US",17010,84966
33.12825718,-90.52252707,"Humphreys, Mississippi, US",8064,35123
32.72531359,-90.97392828,"Issaquena, Mississippi, US",1327,6638
34.27993475,-88.3606733,"Itawamba, Mississippi, US",23390,97369
30.54020656,-88.64184064,"Jackson, Mississippi, US",143617,320907
32.01922104,-89.11786866,"Jasper, Mississippi, US",16383,54880
31.73397872,-91.03764977,"Jefferson, Mississippi, US",6990,28508
31.56884708,-89.82670990000004,"Jefferson Davis, Mississippi, US",11128,38470
31.62257767,-89.16896899999998,"Jones, Mississippi, US",68098,210511
32.75462946,-88.64105766,"Kemper, Mississippi, US",9742,35927
34.35687874,-89.48490961,"Lafayette, Mississippi, US",54019,129995
31.20572971,-89.5077704,"Lamar, Mississippi, US",63343,112976
32.40419769,-88.66229662,"Lauderdale, Mississippi, US",74125,280484
31.55147224,-90.10841127,"Lawrence, Mississippi, US",12586,36253
32.7536828,-89.52402044,"Leake, Mississippi, US",22786,87101
34.291877500000005,-88.68149954,"Lee, Mississippi, US",85436,214044
33.55545125,-90.29900733,"Leflore, Mississippi, US",28183,138250
31.53288662,-90.45391915,"Lincoln, Mississippi, US",34153,122351
33.47386518,-88.44191529999998,"Lowndes, Mississippi, US",58595,171172
32.63389156,-90.03513564,"Madison, Mississippi, US",106272,246121
31.23132643,-89.8209217,"Marion, Mississippi, US",24573,98625
34.76216286,-89.50299462,"Marshall, Mississippi, US",35294,120964
33.89236763,-88.4808438,"Monroe, Mississippi, US",35252,161318
33.49419589,-89.61729103,"Montgomery, Mississippi, US",9775,53767
32.75339664,-89.11726492,"Neshoba, Mississippi, US",29118,192513
32.40021118,-89.11843336,"Newton, Mississippi, US",21018,70561
33.11009499,-88.56949061,"Noxubee, Mississippi, US",10417,36740
33.42491685,-88.87905132,"Oktibbeha, Mississippi, US",49587,119986
34.36398677,-89.95064249,"Panola, Mississippi, US",34192,120340
30.77090935,-89.58677275,"Pearl River, Mississippi, US",55535,193383
31.17161885,-88.99281835,"Perry, Mississippi, US",11973,46494
31.17507789,-90.40392572,"Pike, Mississippi, US",39288,133416
34.226046000000004,-89.03636807,"Pontotoc, Mississippi, US",32174,96660
34.61810501,-88.51986294,"Prentiss, Mississippi, US",25126,73409
34.25157572,-90.28908,"Quitman, Mississippi, US",6792,21564
32.26469147,-89.94537876,"Rankin, Mississippi, US",155271,341346
32.406704100000006,-89.53789439,"Scott, Mississippi, US",28124,85149
32.88149103,-90.8159538,"Sharkey, Mississippi, US",4321,20013
31.91282117,-89.91716179,"Simpson, Mississippi, US",26658,107053
32.01744532,-89.50644846,"Smith, Mississippi, US",15916,46930
30.79187949,-89.11547539,"Stone, Mississippi, US",18336,49625
33.60192578,-90.58882684,"Sunflower, Mississippi, US",25110,96108
33.95339918,-90.1729398,"Tallahatchie, Mississippi, US",13809,46221
34.65133709,-89.94485778,"Tate, Mississippi, US",28321,102924
34.76872156,-88.90988194,"Tippah, Mississippi, US",22015,77704
34.74023475,-88.23917219,"Tishomingo, Mississippi, US",19383,84765
34.64967704,-90.37481167,"Tunica, Mississippi, US",9632,33735
0.0,0.0,"Unassigned, Mississippi, US",0,2794
34.49162015,-89.00776006,"Union, Mississippi, US",28815,87200
31.14971548,-90.10446654,"Walthall, Mississippi, US",14286,57388
32.35810271,-90.83352619,"Warren, Mississippi, US",45381,148417
33.28392041,-90.94196237,"Washington, Mississippi, US",43909,152774
31.64135687,-88.69573913,"Wayne, Mississippi, US",20183,60095
33.61300486,-89.28392912,"Webster, Mississippi, US",9689,45818
31.16078225,-91.31018819,"Wilkinson, Mississippi, US",8630,35285
33.08747908,-89.03391385,"Winston, Mississippi, US",17955,78890
34.02824175,-89.70762049999998,"Yalobusha, Mississippi, US",12108,43521
32.77890365,-90.39656148,"Yazoo, Mississippi, US",29690,79795
40.19058551,-92.60078167,"Adair, Missouri, US",25343,37107
39.98492163,-94.80163024,"Andrew, Missouri, US",17712,34227
40.43238737,-95.42970639,"Atchison, Missouri, US",5143,12522
39.215877,-91.84242683,"Audrain, Missouri, US",25388,72037
36.70978521,-93.82919888,"Barry, Missouri, US",35789,81141
37.50207671,-94.34757022,"Barton, Missouri, US",11754,30145
38.25271289,-94.34113157,"Bates, Missouri, US",16172,53971
38.29503305,-93.28756116,"Benton, Missouri, US",19443,59944
37.32449052,-90.02725304,"Bollinger, Missouri, US",12133,24954
38.99186229,-92.30723575,"Boone, Missouri, US",180463,155962
39.65816401,-94.80138942,"Buchanan, Missouri, US",87364,202841
36.71462476,-90.40421163,"Butler, Missouri, US",42478,95025
39.65620858,-93.98308093,"Caldwell, Missouri, US",9020,22491
38.83674754,-91.92186505,"Callaway, Missouri, US",44743,78566
38.02199522,-92.76083747,"Camden, Missouri, US",46305,120557
37.38489388,-89.6843587,"Cape Girardeau, Missouri, US",78871,165743
39.42762566,-93.50626255,"Carroll, Missouri, US",8679,29110
36.94160441,-90.96051322,"Carter, Missouri, US",5982,14749
38.64789422,-94.353399,"Cass, Missouri, US",105780,187606
37.72391475,-93.85445441,"Cedar, Missouri, US",14349,33256
39.51499357,-92.9629191,"Chariton, Missouri, US",7426,19950
36.9711783,-93.18537118,"Christian, Missouri, US",88595,159260
40.41040752,-91.73661677,"Clark, Missouri, US",6797,20992
39.31132056,-94.41850862,"Clay, Missouri, US",249948,234965
39.6013098,-94.40465394,"Clinton, Missouri, US",20387,80836
38.50455671,-92.27860244,"Cole, Missouri, US",76745,180925
